region,sensitivity,specificity,PPV,NPV,subject
w413_8,94.76771196283391,95.6056852262355,97.97670509125841,89.05623709461922,C1
w413_8,94.58991809897336,95.53431115767418,97.96308464249448,88.60682618729503,C2
w413_8,94.95661605206074,95.55997349237906,98.29046744233517,87.57439572452326,C3
w413_8,95.11878426469174,95.46356302076445,98.29539807176225,87.67156565043119,C4
w413_8,95.0708877483612,95.59094498552251,98.24091577399706,88.2181464836633,C5
w413_8,94.77654264972777,95.6442119032047,98.0462332785731,88.81331227984938,C6
w413_8,94.69991778569471,95.54240631163708,98.07572231367429,88.25458520587878,C7
w413_8,94.94461944924296,95.5259337468655,98.21822768842637,87.91449046520103,C8
w413_8,94.86659727168136,95.62254259501965,98.10764872521246,88.61897242803353,C9
w413_8,94.84872401999473,95.62351700500923,98.19152413116898,88.10883031701688,C10
w413_8,95.0155096801797,95.62540929927962,98.15469613259668,88.67970363172599,C11
w413_8,95.30075187969925,95.62941638314577,98.2506677840046,88.76472731689542,C12
w413_8,94.93620809019879,95.49609219764207,98.2598014126318,87.56224948378477,C13
w413_8,95.20377407941292,95.91342922435811,98.62437214353591,86.66342766913641,C14
w413_8,94.63261253309797,95.46351084812623,98.02857142857142,88.18170776144784,C15
w413_8,94.63159080666968,95.65103140191827,98.06771745475773,88.42463257621766,C16
w413_8,94.37107857783089,95.49443352979698,97.868253082977,88.55824122434106,C17
w413_8,95.4376570866572,95.39651837524178,97.99708258527828,89.85788898335964,C18
w413_8,94.77237959592763,95.50309903732033,98.13732452067515,87.963075428155,C19
w413_8,94.56984323654581,95.72072072072072,98.19331021367044,87.75658933560064,C20
w413_8,95.19314805104003,95.21850899742931,97.77378815080789,89.97935139074457,C21
w413_8,95.31168769790634,95.62863180137347,98.38520831300615,87.95092918741649,C22
w413_8,95.1022001073223,95.6090464224309,98.32551571089928,87.8051742985546,C23
w413_8,94.86920399685641,95.46106691013433,97.98237476808906,88.89833596501883,C24
w413_8,94.85872105374973,95.5292570677186,98.13186813186813,88.2424389651403,C25
