region,sensitivity,specificity,PPV,NPV,subject
w32_8,56.87960687960688,88.13880126182966,29.101194217473285,95.98076262452764,C1
w32_8,43.68340943683409,87.94825954359028,20.02791346824843,95.7631970685904,C2
w32_8,60.12207527975585,88.12466983623878,34.46064139941691,95.51127905645254,C3
w32_8,69.1516709511568,88.31346904334985,42.14099216710183,95.87770525592579,C4
w32_8,60.90308370044053,88.1523569023569,32.93627159023228,95.9349593495935,C5
w32_8,66.50246305418719,88.33806967687612,37.85754346606842,96.1067216305966,C6
w32_8,66.5677546983185,88.3033554223204,37.703081232493,96.12962326806367,C7
w32_8,65.26207605344297,88.39633568495314,36.557282671272304,96.12962326806367,C8
w32_8,66.15067079463365,88.32492643968054,36.58675799086758,96.24413145539906,C9
w32_8,61.86252771618626,88.29596884538469,33.41317365269461,96.06091835566242,C10
w32_8,62.02830188679245,88.18410568253302,31.820931639443433,96.3128363678003,C11
w32_8,63.76663254861822,88.27433628318585,35.88709677419355,95.94641016832703,C12
w32_8,67.008547008547,88.36544569129791,41.63568773234201,95.57998396885378,C13
w32_8,48.507462686567166,88.0038083148207,25.590551181102363,95.25936104431467,C14
w32_8,57.04225352112676,88.23157228725087,30.337078651685395,95.80900034352456,C15
w32_8,57.16019417475729,88.14557694330493,29.474342928660825,95.95786098706057,C16
w32_8,67.1147880041365,88.3742911153119,36.958997722095674,96.35863964273446,C18
w32_8,56.00961538461539,88.10150573865431,29.19799498746867,95.80900034352456,C19
w32_8,54.84276729559748,88.10099947396107,27.82386726228462,95.88915607465934,C20
w32_8,64.51612903225806,88.25753597311207,34.92433061699651,96.22122981793198,C21
w32_8,67.423580786026207,88.26013513513513,40.976645435244166,95.72884461238978,C22
w32_8,63.856589147286826,88.23218997361477,37.147688838782415,95.72884461238978,C23
w32_8,51.81950509461426,88.06204800335394,23.812709030100336,96.20977899919845,C24
w32_8,66.57115568290354,88.29787234042553,38.55088495575221,95.99221344326119,C25
