region,sensitivity,specificity,PPV,NPV,subject
w79_8,80.6623524933384,95.4190186712983,83.39236521054703,94.53645945364595,C1
w79_8,78.83677298311444,95.37016815898667,83.20792079207921,93.934179393417935,C2
w79_8,84.3498958643261,95.41005003262998,87.04329137242861,94.34286943428695,C3
w79_8,84.57757296466973,95.4220004339336,86.70866141732283,94.60098946009894,C4
w79_8,84.77801268498943,95.42100694444444,86.9309383710127,94.57947945794794,C5
w79_8,82.3508267433501,95.41711809317444,84.4141488577745,94.71929447192944,C6
w79_8,81.85053380782918,95.41802388707926,84.49669360764143,94.51494945149494,C7
w79_8,84.36065573770492,95.43438277615492,85.90984974958263,94.86986448698644,C8
w79_8,83.83733055265901,95.44030253916802,85.10938602681722,94.99892449989244,C9
w79_8,83.6896551724138,95.42603806228374,85.15789473684211,94.91288449128845,C10
w79_8,84.41466854724965,95.4516059495581,85.01420454545455,95.24628952462896,C11
w79_8,84.06466512702079,95.43141712677277,85.7912457912458,94.80533448053345,C12
w79_8,82.57599498589784,95.39502400698385,86.19561661759896,94.02021940202194,C13
w79_8,83.49188584219362,95.37787513691129,87.61009982384029,93.65454936545493,C14
w79_8,81.2478093235191,95.40555253130103,84.5985401459854,94.24607442460744,C15
w79_8,80.45577443028196,95.42001302365965,83.15369261477046,94.55796945579694,C16
w79_8,80.39452495974236,95.42943788584427,82.55477470028939,94.76231447623145,C17
w79_8,83.23903818953325,95.4358641574735,84.79827089337176,94.90212949021296,C18
w79_8,83.57098574085555,95.40805223068553,86.46568313021167,94.29984942998495,C19
w79_8,82.82430213464697,95.41154724366642,85.66576086956522,94.37513443751344,C20
w79_8,82.33369683751364,95.42993285683345,84.29475251209527,94.77306947730695,C21
w79_8,83.98702447655559,95.40154734662744,87.09480122324159,94.16003441600344,C22
w79_8,83.57827476038338,95.41603302194221,86.10928242264649,94.47192944719295,C23
w79_8,81.36745301879247,95.36767087787496,82.58928571428571,94.98816949881696,C24
w79_8,84.60013218770655,95.43980981197319,85.84842387659289,94.98816949881696,C25
