region,sensitivity,specificity,PPV,NPV,subject
w214_8,73.13300927971719,90.03473469876631,79.91308546595847,86.07580442001603,C1
w214_8,72.43912678421495,89.96120271580989,80.64968450572565,84.9650750028627,C2
w214_8,75.30864197530865,89.82477341389729,82.48387767838568,85.11393564639872,C3
w214_8,76.6457100591716,89.91333654309099,83.18282159341763,85.53761593953968,C4
w214_8,76.34183479253902,89.94836075417318,82.73514851485149,85.76663231421047,C5
w214_8,74.79604980678403,90.00952607763753,80.59218135554013,86.55673880682468,C6
w214_8,74.02487876871179,89.96162149196451,80.74977000919962,85.8925913202794,C7
w214_8,75.50465838509317,89.9795254727207,82.38034731046167,85.54906675827321,C8
w214_8,75.4062186559679,90.07679385649148,81.9668556476232,85.96129623268064,C9
w214_8,74.43548387096774,89.9831243972999,81.6272385584789,85.48036184587198,C10
w214_8,74.93355142097731,89.99040997362742,81.44444444444444,85.96129623268064,C11
w214_8,75.74575940729187,89.96876501681884,82.3093220338983,85.75518149547693,C12
w214_8,75.92142188961647,89.92753623188405,82.95175797219952,85.26279628993473,C13
w214_8,76.04112214671545,89.80837300134262,83.93921908059242,84.25512424138326,C14
w214_8,73.13025210084034,89.8721967687485,80.56005554269845,85.35440283980304,C15
w214_8,73.28131590046394,89.96264610194,80.66388115134633,85.49181266460552,C16
w214_8,72.23218287763335,89.92080633549317,79.32562146197391,85.81243558914463,C17
w214_8,76.41257448119991,90.19024970273483,81.84419014084507,86.85446009389672,C18
w214_8,75.74118963266828,89.93223620522748,82.9995913363302,85.10248482766518,C19
w214_8,75.16575108922144,89.96363636363637,82.73561301084237,84.98797664032979,C20
w214_8,75.6061872909699,90.1036084315827,81.31744604316546,86.63689453795946,C21
w214_8,77.20879913451137,90.042194092827,83.82928739232577,85.52616512080614,C22
w214_8,75.82744514689476,89.97700036315216,83.12270688952303,85.11393564639872,C23
w214_8,73.404025102791607,90.0407967362611,80.34107058266224,85.92694377648002,C24
w214_8,75.41508301660332,89.97601918465227,81.84976118106817,85.92694377648002,C25
