region,sensitivity,specificity,PPV,NPV,subject
w413_2,46.70259173723377,94.92763072108488,82.39022181982799,77.80271454526023,C1
w413_2,49.893035417161876,94.93190151911996,84.43282381335479,77.47141177727904,C2
w413_2,50.07938308006351,94.84426772697151,85.02117828263381,76.47750347333547,C3
w413_2,50.58637798827243,94.77582330379579,85.02653525398028,76.58437533397456,C4
w413_2,49.47096167411239,94.86707028165307,84.3624699278268,77.03323714865876,C5
w413_2,46.63449326898654,94.91170699803794,82.51685393258427,77.54622207972642,C6
w413_2,47.84409257003654,94.88494411571334,83.46791330216745,77.11873463717002,C7
w413_2,49.36915887850467,94.892437640227,84.52,76.84086779950839,C8
w413_2,47.814275129661645,94.94102228047183,83.37639965546943,77.4179758469595,C9
w413_2,51.57091561938959,94.89849723174268,85.58659217877094,76.93705247408357,C10
w413_2,49.034749034749034,94.89194499017681,83.89760528488853,77.4286630330234,C11
w413_2,49.773323789071824,94.89662392043967,84.24878836833602,77.50347333547077,C12
w413_2,48.48910751932537,94.82050602728839,84.11214953271028,76.49887784546328,C13
w413_2,54.86411973217802,94.97244253259846,88.16455696202532,75.50496954151971,C14
w413_2,47.11111111111111,94.87179487179486,83.02872062663185,77.10804745110612,C15
w413_2,48.304263565891475,94.90211535934831,83.71116708648195,77.1935449396174,C16
w413_2,44.374176548089586,94.9050425671251,81.23492522913651,77.43935021908732,C17
w413_2,51.27450980392156,95.02256608639587,84.42292171105731,78.75387410494817,C18
w413_2,49.976873265494916,94.87010418040353,84.74509803921568,76.88361654376402,C19
w413_2,49.2257915414837,94.85956544780075,84.59094519459889,76.5202522175911,C20
w413_2,50.1143583227446,95.03856041131105,83.63019508057677,79.0210537565459,C21
w413_2,51.13559703170677,94.87585842577919,85.4244928625094,76.77674468312493,C22
w413_2,50.54372451291346,94.88162941409867,85.21772345301757,76.66987282248584,C23
w413_2,50.42959427207637,94.95239337420112,84.52,77.80271454526023,C24
w413_2,49.56398774452039,94.89809335963182,84.42392613408269,77.12942182323394,C25
