region,sensitivity,specificity,PPV,NPV,subject
w271_6,95.05543237250555,95.4907822620827,97.26234591242532,91.97360527894422,C1
w271_6,94.65065502183407,95.53739786297926,97.34281437125748,91.18176364727054,C2
w271_6,95.01280409731115,95.4040404040404,97.60605064123644,90.65386922615477,C3
w271_6,95.3796605970519,95.32722019846753,97.64138980471722,91.0497900419916,C4
w271_6,95.32752794385235,95.39078156312625,97.55270333178161,91.37372525494901,C5
w271_6,95.08764177345707,95.49190535491906,97.27265878098396,91.99760047990402,C6
w271_6,95.0403450194769,95.43007387003881,97.3980610208155,91.44571085782843,C7
w271_6,95.24978995669876,95.42943244600704,97.58972321546815,91.18176364727054,C8
w271_6,95.24330235101148,95.51137784446112,97.48863238894718,91.6496700659868,C9
w271_6,95.18737935166078,95.5081555834379,97.55764770091417,91.32573485302939,C10
w271_6,95.39770867430441,95.43578842065774,97.55640356162549,91.56568686262747,C11
w271_6,95.55276381909547,95.43293293293293,97.65680169480645,91.50569886022795,C12
w271_6,94.9793716280546,95.40913114961427,97.63163045605793,90.50989802039592,C13
w271_6,94.94266055045871,95.33128677411102,97.84317201441824,89.41811637672465,C14
w271_6,94.88143237886968,95.36140791954746,97.41107135339928,91.01379724055188,C15
w271_6,95.0710965272081,95.48532731376976,97.47669446975537,91.34973005398919,C16
w271_6,94.80638509127014,95.38940809968848,97.10553078307127,91.84163167366528,C17
w271_6,95.98280263334676,95.73125463994062,97.64231531469966,92.8254349130174,C18
w271_6,95.27609730982108,95.56198139300982,97.67104308240417,91.19376124775044,C19
w271_6,94.85165227553074,95.44419134396355,97.59519038076152,90.48590281943612,C20
w271_6,95.80732122587968,95.64036062739287,97.45273488237841,92.90941811637673,C21
w271_6,95.64643799472296,95.54244098442993,97.8227537565164,91.28974205158968,C22
w271_6,95.43362403100775,95.49061594659277,97.77860511293125,90.95380923815237,C23
w271_6,95.16960848405608,95.61206681625531,97.38367771666418,92.02159568086384,C24
w271_6,95.24527267744588,95.52444055506938,97.48948106591865,91.67366526694661,C25
