region,sensitivity,specificity,PPV,NPV,subject
w413_6,92.63682898018114,95.64480375537879,97.6885813148789,86.73288400141894,C1
w413_6,92.51201454734381,95.65217391304348,97.72243945942238,86.36632375546884,C2
w413_6,93.08176100628931,95.6129887342611,98.0592201700381,85.30211658980727,C3
w413_6,93.2567758789594,95.46356302076445,98.03753289850097,85.34941468605889,C4
w413_6,93.1092242823312,95.60410634377467,97.97009845630242,85.89334279295258,C5
w413_6,92.64280665681423,95.6442119032047,97.7425259304454,86.46091994797209,C6
w413_6,92.63125194159677,95.60815253122945,97.80883028275274,85.97611446139292,C7
w413_6,93.0177718985449,95.59192292464036,97.97661598109893,85.64502778763155,C8
w413_6,92.75053304904051,95.6880733944954,97.82393015411071,86.33085018328013,C9
w413_6,92.89018026565465,95.67624571579225,97.94910273244545,85.82239564857514,C10
w413_6,93.00491415397683,95.66470203012443,97.88646957410127,86.36632375546884,C11
w413_6,93.41276205750944,95.6163308034546,97.98714174127261,86.40179732765756,C12
w413_6,93.03499327052491,95.57557292356603,98.02647128338454,85.31394111387016,C13
w413_6,93.3576569372251,95.81933055518215,98.36229594523434,84.28520752039731,C14
w413_6,92.52736193231853,95.5818540433925,97.76684833178253,85.95246541326712,C15
w413_6,92.44107635989981,95.65103140191827,97.7521222410866,86.08253517795909,C16
w413_6,92.16375059109639,95.57301899148658,97.58243330233888,86.2835520870285,C17
w413_6,93.721071863581,95.75757575757575,97.90685837892862,87.80891569114343,C18
w413_6,92.78639618138425,95.58222339443492,97.89122497796802,85.70415040794607,C19
w413_6,92.3763778557793,95.64122946475888,97.85388127853881,85.3612392101218,C20
w413_6,93.50992523846352,95.75835475578405,97.7761304670126,88.0927042686532,C21
w413_6,93.56038467669093,95.68145800316957,98.17685102586977,85.66867683575737,C22
w413_6,93.31587275604299,95.64872371379447,98.11255808616832,85.51495802293958,C23
w413_6,92.98839761680777,95.72192513368985,97.83569778950842,86.78018209767056,C24
w413_6,92.926931607025125,95.68704799474031,97.92811572231697,86.04706160577037,C25
