region,sensitivity,specificity,PPV,NPV,subject
w32_4,0,95.2260778128286,0,95.67881669307977,C1
w32_4,0,95.22557577032286,0,95.66825145272055,C2
w32_4,0,95.20338087691495,0,95.20338087691495,C3
w32_4,0,95.21147558274443,0,95.37242472266244,C4
w32_4,0,95.22306397306397,0,95.61542525092446,C5
w32_4,0,95.22155562572361,0,95.5837295298468,C6
w32_4,0,95.22457136846533,0,95.64712097200211,C7
w32_4,0,95.21954301358323,0,95.54146856840993,C8
w32_4,0,95.22908785203867,0,95.74220813523507,C9
w32_4,0,95.22155562572361,0,95.5837295298468,C10
w32_4,0,95.24009226252883,0,95.97464342313788,C11
w32_4,0,95.21702486304257,0,95.48864236661385,C12
w32_4,0,95.1937327969511,0,95.00264131008981,C13
w32_4,0,95.1972918650164,0,95.07659799260433,C14
w32_4,0,95.21248550036908,0,95.39355520338087,C15
w32_4,0,95.22457136846533,0,95.64712097200211,C16
w32_4,0,95.2320940978786,0,95.80559957739038,C18
w32_4,0,95.21954301358323,0,95.54146856840993,C19
w32_4,0,95.22356654392425,0,95.62599049128367,C20
w32_4,0,95.2315933200294,0,95.79503433703117,C21
w32_4,0,95.20692567567568,0,95.27733755942947,C22
w32_4,0,95.2084432717678,0,95.30903328050712,C23
w32_4,0,95.24158893197779,0,96.00633914421553,C24
w32_4,0,95.21803244154202,0,95.50977284733227,C25
