region,sensitivity,specificity,PPV,NPV,subject
w214_4,88.21603927986907,95.06527727871601,94.01162790697674,90.18293375752755,C1
w214_4,87.4382956612107,94.98060135790494,94.20573827851645,89.01261220315874,C2
w214_4,87.96343321482986,94.90030211480362,94.25850340136054,89.22849676173162,C3
w214_4,89.1690340909091,94.92055849783341,94.69516027655563,89.60345415293716,C4
w214_4,89.01748337847822,94.98018494055482,94.53451882845188,89.86478809226224,C5
w214_4,88.90237324703344,94.99880924029532,94.01112220162555,90.64878991023747,C6
w214_4,88.42464853501511,94.9868073878628,94.15221040850588,89.98977388933076,C7
w214_4,89.056875449964,95.01385041551247,94.7166921898928,89.6375411885013,C8
w214_4,89.06912902420764,95.09239260859131,94.58062806413145,90.04658561527098,C9
w214_4,88.67621634971597,95.0337512054002,94.5739496905044,89.58072946256107,C10
w214_4,89.46796959826275,95.03716135219372,94.71264367816093,90.08067265083514,C11
w214_4,89.66195878675619,95.00240269101393,94.90258546746723,89.8534257470742,C12
w214_4,88.77428639961622,94.987922705314,94.69105795062043,89.36484490398819,C13
w214_4,88.27484047402005,94.86146710606616,94.84573947110675,88.30814680149983,C14
w214_4,87.97977178423237,94.93609838437425,94.17071478140181,89.46710601068061,C15
w214_4,88.88888888888889,95.03554645137969,94.66597617814604,89.61481649812522,C16
w214_4,87.59571209800919,94.9124070074394,93.68671828469327,89.87615043745029,C17
w214_4,90.52256532066508,95.16052318668252,94.93087557603687,90.93284853993865,C18
w214_4,89.03255599168783,95.00242013552759,94.91692307692307,89.20577207135553,C19
w214_4,88.87470997679814,95.05454545454546,94.94361135208824,89.1035109646631,C20
w214_4,89.88220706757595,95.09348576872692,94.622111995823,90.7283263265538,C21
w214_4,89.64460088565913,95.10548523206751,95.109023009276,89.6375411885013,C22
w214_4,89.12320916905443,95.04902554170197,95.00305436774588,89.21713441654357,C23
w214_4,88.42909857670006,95.06839452843772,94.22833871647241,90.02386092489489,C24
w214_4,88.94224693542272,95.03597122302159,94.44444444444444,90.05794796045905,C25
