region,sensitivity,specificity,PPV,NPV,subject
w271_4,91.686997379597,95.00498256103637,96.19833143723928,89.23598923598924,C1
w271_4,91.32468449386639,95.08485229415462,96.35906508985939,88.49888849888849,C2
w271_4,91.97028928850665,94.94949494949495,96.7113376634054,87.98408798408799,C3
w271_4,92.52181763466747,94.87501570154502,96.78891862112387,88.37018837018837,C4
w271_4,92.19315895372233,94.90230460921843,96.56887540043837,88.65098865098865,C5
w271_4,91.77021429857734,95.05603985056041,96.25082632920956,89.30618930618931,C6
w271_4,91.81988423561457,94.97934142982346,96.41580264569181,88.75628875628875,C7
w271_4,92.26783891985242,94.95228528377699,96.69299111549851,88.47548847548848,C8
w271_4,92.03204047217538,95.04876219054765,96.49898329060207,88.94348894348894,C9
w271_4,92.05622752533507,95.0439146800502,96.6120593532893,88.62758862758862,C10
w271_4,92.42254870648355,95.0106289858697,96.66778019041256,88.89668889668889,C11
w271_4,92.63992609130803,94.98248248248248,96.77497185137526,88.81478881478881,C12
w271_4,92.01322161580444,94.95383837106361,96.7741935483871,87.84368784368785,C13
w271_4,92.09769106603972,94.92197492964952,97.06360946745562,86.82578682578682,C14
w271_4,91.71932158297307,94.92143306096794,96.46729625743266,88.34678834678836,C15
w271_4,91.87489518698642,95.03386004514672,96.51193517132035,88.66268866268867,C16
w271_4,91.42115990365018,94.96573208722742,96.06697819314641,89.16578916578916,C17
w271_4,93.05054151624549,95.27344716654294,96.74144843470101,90.09009009009009,C18
w271_4,92.2438330170778,95.1219512195122,96.78141849854832,88.52228852228852,C19
w271_4,91.75126903553299,95.00126550240445,96.69815263729834,87.83198783198783,C20
w271_4,92.7211355374762,95.17105100654564,96.47874639769452,90.16029016029016,C21
w271_4,92.85085143863769,95.09040683073833,97.00176366843033,88.60418860418861,C22
w271_4,92.59450298430477,94.9993701977579,96.93743732160766,88.24148824148824,C23
w271_4,91.94087629773007,95.12590376464722,96.39332164929435,89.28278928278928,C24
w271_4,92.15767980665055,95.0868858607326,96.56798532879225,88.99028899028899,C25
