region,sensitivity,specificity,PPV,NPV,subject
w214_1,54.04785316289741,97.78416576835549,89.91275899672846,85.34392640602132,C1
w214_1,48.983050847457626,97.73278370514063,88.54166666666666,84.26719632030107,C2
w214_1,60.5606967882417,98.09063444108762,93.36970205623165,84.852602968848,C3
w214_1,61.467641483888436,98.01396244583533,93.22381930184805,85.12439891281622,C4
w214_1,58.445353594389246,97.80232977062568,91.61704076958314,85.13485260296885,C5
w214_1,51.01894887379335,97.59466539652298,87.59975445058318,85.67844449090529,C6
w214_1,56.65644171779141,97.78124250419765,90.89566929133859,85.22893581434246,C7
w214_1,59.070165430690246,97.92845959291823,92.33169861792243,84.99895463098474,C8
w214_1,57.003950167122454,97.80417566594673,91.11219038368141,85.20802843403722,C9
w214_1,59.36705283978525,97.97492767598843,92.59585720581754,84.96759356052686,C10
w214_1,57.50759878419453,97.91416926396548,91.57792836398838,85.38574116663182,C11
w214_1,57.9430942501482,97.87361845266699,91.69793621013133,85.16621367342671,C12
w214_1,62.76677809205451,98.04347826086956,93.77641183250095,84.86305665900062,C13
w214_1,66.34807735052235,98.27901867447821,95.489443378119,84.17311310892745,C14
w214_1,58.016383850204804,98.03472389679287,92.4044734389562,84.99895463098474,C15
w214_1,55.336819440172256,97.77081576093505,90.67540322580645,84.82124189839013,C16
w214_1,53.399339933993396,97.8401727861771,89.9888765294772,85.2393895044951,C17
w214_1,48.06754221388368,97.28894173602853,84.89065606361828,85.53209282876855,C18
w214_1,62.573699051525246,98.08809293320427,93.92073874567141,84.73761237716914,C19
w214_1,62.20855751985652,98.07272727272728,93.85388480865868,84.58080702487977,C20
w214_1,47.83915821119879,97.39192568774563,85.32171581769437,85.49027806815805,C21
w214_1,61.24197002141327,97.86618444846293,92.81947261663286,84.86305665900062,C22
w214_1,60.27582477014602,98.01476818787071,93.14667781027998,84.64352916579553,C23
w214_1,49.22425952045134,97.50419966402688,87.03241895261846,84.94668618022162,C24
w214_1,57.65983112183354,97.86570743405277,91.48325358851675,85.32301902571608,C25
