region,sensitivity,specificity,PPV,NPV,subject
w79_1,0,94.84368215371255,0,92.5137653536637,C1
w79_1,0,94.81327800829875,0,91.9419737399407,C2
w79_1,0,94.833587122036107,0,92.32316814908937,C3
w79_1,0,94.84703840312432,0,92.57729775518848,C4
w79_1,0,94.84592013888889,0,92.55612028801356,C5
w79_1,0,94.8537378114843,0,92.70436255823803,C6
w79_1,0,94.84256243213898,0,92.49258788648878,C7
w79_1,0,94.8609758736341,0,92.84201609487506,C8
w79_1,0,94.86763911399244,0,92.9690808979246,C9
w79_1,0,94.86375432525952,0,92.89495976281236,C10
w79_1,0,94.88036214701444,0,93.21262177043626,C11
w79_1,0,94.85763776117787,0,92.77848369335028,C12
w79_1,0,94.81667394151026,0,92.00550614146547,C13
w79_1,0,94.7973713033954,0,91.64548919949173,C14
w79_1,0,94.82852476864453,0,92.2278695468022,C15
w79_1,0,94.84480138919037,0,92.53494282083862,C16
w79_1,0,94.8554099425972,0,92.73612875900042,C17
w79_1,0,94.86264330521307,0,92.87378229563744,C18
w79_1,0,94.83133841131665,0,92.28081321473952,C19
w79_1,0,94.83527237142546,0,92.35493434985176,C20
w79_1,0,94.8559670781893,0,92.74671749258788,C21
w79_1,0,94.824016563147,0,92.1431596781025,C22
w79_1,0,94.84032152943732,0,92.45023295213892,C23
w79_1,0,94.87096425871935,0,93.03261329944938,C24
w79_1,0,94.86708450399827,0,92.95849216433714,C25
