region,sensitivity,specificity,PPV,NPV,subject
w271_1,19.410211267605636,94.74339810662681,51.10081112398609,80.59764755748648,C1
w271_1,21.40495867768595,94.72030169704588,55.223880597014926,79.84528981667903,C2
w271_1,20.07419620774938,94.67171717171718,53.575357535753575,79.45321606442725,C3
w271_1,19.594594594594593,94.62379098103253,52.01793721973094,79.82409664088163,C4
w271_1,18.4622067767159,94.68937875751503,50.05889281507656,80.11020451414645,C5
w271_1,17.945266935845673,94.74470734744708,48.661800486618006,80.618840733283875,C6
w271_1,20.50955414012739,94.71641417303117,53.370165745856355,80.16318745363992,C7
w271_1,22.03459637561779,94.72626820693118,56.02094240837696,79.9406591077673,C8
w271_1,19.532265049805112,94.76119029757439,51.839080459770116,80.31153968422167,C9
w271_1,21.89569536423841,94.73023839397742,55.74288724973656,80.00423863515948,C10
w271_1,19.524838012958963,94.71051644366636,51.65714285714286,80.2585567447282,C11
w271_1,21.023688663282574,94.71971971971972,54.08052230685527,80.21617039313341,C12
w271_1,20.49613664091094,94.62501580877704,54.251883745963404,79.28367065804811,C13
w271_1,21.497120921305182,94.5510360706063,56.79513184584179,78.32997774716542,C14
w271_1,18.597691321077384,94.69516027655563,50.75845974329055,79.82409664088163,C15
w271_1,21.5980024968789,94.72034110860295,55.212765957446805,80.03602839885556,C16
w271_1,17.757847533632287,94.74143302180686,48.41075794621027,80.5658577937904,C17
w271_1,23.203463203463205,94.81563969314526,56.12565445026178,81.2016530677122,C18
w271_1,22.81199351701783,94.69449333668595,57.15736040609137,79.81350005298295,C19
w271_1,21.09721661960468,94.67223487724627,55.402542372881356,79.2730740701494,C20
w271_1,23.24465765372874,94.81289366432011,55.9286463798531,81.35000529829395,C21
w271_1,20.927318295739347,94.72626820693118,54.39739413680782,79.9406591077673,C22
w271_1,21.26436781609195,94.70966116639376,55.223880597014926,79.67574441029988,C23
w271_1,22.629582806573957,94.75193218648717,56.05427974947808,80.544664617993,C24
w271_1,18.96251089799477,94.73684210526315,50.8177570093458,80.30094309632298,C25
